Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,"I was hoping for an instant type of coffee but this is not, anyway taste is good ","I was hoping for an instant type of coffee but this is not, anyway taste is good ",i was hoping for an instant type of coffee but this is not anyway taste is good ,"['hoping', 'instant', 'type', 'coffee', 'anyway', 'taste', 'good']","['quality', 'packaging']",0,1,0,1,0,0,0
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,"Best coffee in Sri Lanka, don’t bother buying any other ","Best coffee in Sri Lanka, don’t bother buying any other ",best coffee in sri lanka dont bother buying any other ,"['best', 'coffee', 'sri', 'lanka', 'dont', 'bother', 'buying']",['packaging'],0,0,0,1,0,0,0
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Good taste~ I will upload pictures later.,Good taste~ I will upload pictures later.,good taste~ i will upload pictures later,"['good', 'taste~', 'upload', 'pictures', 'later']","['quality', 'packaging']",0,1,0,1,0,0,0
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,"Great local coffee, will buy again","Great local coffee, will buy again",great local coffee will buy again,"['great', 'local', 'coffee', 'buy']",['packaging'],0,0,0,1,0,0,0
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Great coffee as always. Thanks ,Great coffee as always. Thanks ,great coffee as always thanks ,"['great', 'coffee', 'always', 'thanks']",['packaging'],0,0,0,1,0,0,0
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Great for my espresso maker,Great for my espresso maker,great for my espresso maker,"['great', 'espresso', 'maker']",['packaging'],0,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,I have made the 2nd order while ago. Product is worth the money.,I have made the 2nd order while ago. Product is worth the money.,i have made the 2nd order while ago product is worth the money,"['made', '2nd', 'order', 'ago', 'product', 'worth', 'money']","['price', 'packaging']",1,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"Delivery was prompt, and the package arrived in excellent condition.","Delivery was prompt, and the package arrived in excellent condition.",delivery was prompt and the package arrived in excellent condition,"['delivery', 'prompt', 'package', 'arrived', 'excellent', 'condition']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Delivery was a bit late but it was very kind of them to deliver on Sunday.....the coffee is fantastic.....Thank you,Delivery was a bit late but it was very kind of them to deliver on Sunday.....the coffee is fantastic.....Thank you,delivery was a bit late but it was very kind of them to deliver on sundaythe coffee is fantasticthank you,"['delivery', 'bit', 'late', 'kind', 'deliver', 'sundaythe', 'coffee', 'fantasticthank']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Good Product. Recommend,Good Product. Recommend,good product recommend,"['good', 'product', 'recommend']","['quality', 'packaging']",0,1,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"Poor Quality, armo is worst, when i was added this product on the card price was 600/- after the next day i was purchased actually i didn't noticed the price its abot 900/- 😢 guys don't buy this anymore","Poor Quality, armo is worst, when i was added this product on the card price was 600/- after the next day i was purchased actually i didn't noticed the price its abot 900/- crying face guys don't buy this anymore",poor quality armo is worst when i was added this product on the card price was 600/ after the next day i was purchased actually i didnt noticed the price its abot 900/ crying face guys dont buy this anymore,"['poor', 'quality', 'armo', 'worst', 'added', 'product', 'card', 'price', '600/', 'next', 'day', 'purchased', 'actually', 'didnt', 'noticed', 'price', 'abot', '900/', 'crying', 'face', 'guys', 'dont', 'buy', 'anymore']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Tastes bad. Roasted too much. Good old Harishchandra coffee is way better than this.,Tastes bad. Roasted too much. Good old Harishchandra coffee is way better than this.,tastes bad roasted too much good old harishchandra coffee is way better than this,"['tastes', 'bad', 'roasted', 'much', 'good', 'old', 'harishchandra', 'coffee', 'way', 'better']","['quality', 'packaging']",0,1,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"Doubt its soluble like instant, but looks tasty all the same","Doubt its soluble like instant, but looks tasty all the same",doubt its soluble like instant but looks tasty all the same,"['doubt', 'soluble', 'like', 'instant', 'looks', 'tasty']",['packaging'],0,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,relative to the price this coffee is above average,relative to the price this coffee is above average,relative to the price this coffee is above average,"['relative', 'price', 'coffee', 'average']","['price', 'packaging']",1,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"Taste not bad, but it's not that much soluble","Taste not bad, but it's not that much soluble",taste not bad but its not that much soluble,"['taste', 'bad', 'much', 'soluble']",['packaging'],0,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,hqvnt tried yet. Fast delivery,hqvnt tried yet. Fast delivery,hqvnt tried yet fast delivery,"['hqvnt', 'tried', 'yet', 'fast', 'delivery']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"I think this is not a genuine product, the cover in the master pack and individual packs differed and there absolutely no aroma. Don’t recommend anyone buying it.","I think this is not a genuine product, the cover in the master pack and individual packs differed and there absolutely no aroma. Don’t recommend anyone buying it.",i think this is not a genuine product the cover in the master pack and individual packs differed and there absolutely no aroma dont recommend anyone buying it,"['think', 'genuine', 'product', 'cover', 'master', 'pack', 'individual', 'packs', 'differed', 'absolutely', 'aroma', 'dont', 'recommend', 'anyone', 'buying']",['packaging'],0,0,0,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,"Good quality, well packed and quick delivery.","Good quality, well packed and quick delivery.",good quality well packed and quick delivery,"['good', 'quality', 'well', 'packed', 'quick', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Very good quality and fast delivery,Very good quality and fast delivery,very good quality and fast delivery,"['good', 'quality', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Wijaya Coffee 50g,good packaging. best quality products. speedy processing.,good packaging. best quality products. speedy processing.,good packaging best quality products speedy processing,"['good', 'packaging', 'best', 'quality', 'products', 'speedy', 'processing']","['quality', 'packaging']",0,1,0,1,0,0,0
Wijaya Coffee 50g,Order Placed with other Dmart items on the “Rush Hour” 4pm-5pm and I got huge discounts on because I Collected lot of Daraz Vouchers before 11.11.2021. Also Got Free Delivery. Delivered items fast and safely. Big thanks to Daraz team and Wijaya Team. Wishing you both companies a lot of success.,Order Placed with other Dmart items on the “Rush Hour” 4pm-5pm and I got huge discounts on because I Collected lot of Daraz Vouchers before 11.11.2021. Also Got Free Delivery. Delivered items fast and safely. Big thanks to Daraz team and Wijaya Team. Wishing you both companies a lot of success.,order placed with other dmart items on the “rush hour” 4pm5pm and i got huge discounts on because i collected lot of daraz vouchers before 11112021 also got free delivery delivered items fast and safely big thanks to daraz team and wijaya team wishing you both companies a lot of success,"['order', 'placed', 'dmart', 'items', '“', 'rush', 'hour', '”', '4pm5pm', 'got', 'huge', 'discounts', 'collected', 'lot', 'daraz', 'vouchers', '11112021', 'also', 'got', 'free', 'delivery', 'delivered', 'items', 'fast', 'safely', 'big', 'thanks', 'daraz', 'team', 'wijaya', 'team', 'wishing', 'companies', 'lot', 'success']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Wijaya Coffee 50g,good product and well packed. fast delivery and recommended,good product and well packed. fast delivery and recommended,good product and well packed fast delivery and recommended,"['good', 'product', 'well', 'packed', 'fast', 'delivery', 'recommended']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Wijaya Coffee 50g,this item is not packaged inside i pay money,this item is not packaged inside i pay money,this item is not packaged inside i pay money,"['item', 'packaged', 'inside', 'pay', 'money']","['price', 'packaging']",1,0,0,1,0,0,0
Wijaya Coffee 50g,Superb coffee try it ,Superb coffee try it ,superb coffee try it ,"['superb', 'coffee', 'try']","['quality', 'packaging']",0,1,0,1,0,0,0
Wijaya Coffee 50g,good and well packing. best product. worth for money. highly recommended... thank you darz for your services,good and well packing. best product. worth for money. highly recommended... thank you darz for your services,good and well packing best product worth for money highly recommended thank you darz for your services,"['good', 'well', 'packing', 'best', 'product', 'worth', 'money', 'highly', 'recommended', 'thank', 'darz', 'services']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Wijaya Coffee 50g,Quick delivery...(within 24 Hours to Hambantota)Nice packing...Best price from authorized seller...Highly recommended ...thank you...,Quick delivery...(within 24 Hours to Hambantota)Nice packing...Best price from authorized seller...Highly recommended ...thank you...,quick deliverywithin 24 hours to hambantotanice packingbest price from authorized sellerhighly recommended thank you,"['quick', 'deliverywithin', '24', 'hours', 'hambantotanice', 'packingbest', 'price', 'authorized', 'sellerhighly', 'recommended', 'thank']","['price', 'delivery cost', 'packaging', 'customer service']",1,0,1,1,0,0,1
Wijaya Coffee 50g,"I am satisfied with the purchase, the package is well packed, the package arrived very quickly","I am satisfied with the purchase, the package is well packed, the package arrived very quickly",i am satisfied with the purchase the package is well packed the package arrived very quickly,"['satisfied', 'purchase', 'package', 'well', 'packed', 'package', 'arrived', 'quickly']",['packaging'],0,0,0,1,0,0,0
Wijaya Coffee 50g,super fast delivery..thank you everyone and i'm happy about the product.❤️👍,super fast delivery..thank you everyone and i'm happy about the product.red heartthumbs up,super fast deliverythank you everyone and im happy about the productred heartthumbs up,"['super', 'fast', 'deliverythank', 'everyone', 'im', 'happy', 'productred', 'heartthumbs']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Wijaya Coffee 50g,excellent service.comes with sealed package within 2 days. recommended..,excellent service.comes with sealed package within 2 days. recommended..,excellent servicecomes with sealed package within 2 days recommended,"['excellent', 'servicecomes', 'sealed', 'package', 'within', '2', 'days', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
Wijaya Coffee 50g,Timely delivered the item. The delivery person was so supportive! ,Timely delivered the item. The delivery person was so supportive! ,timely delivered the item the delivery person was so supportive ,"['timely', 'delivered', 'item', 'delivery', 'person', 'supportive']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
Wijaya Coffee 50g,Good quality..... Reasonable Price.... Fast Shipping... Recommended....,Good quality..... Reasonable Price.... Fast Shipping... Recommended....,good quality reasonable price fast shipping recommended,"['good', 'quality', 'reasonable', 'price', 'fast', 'shipping', 'recommended']","['price', 'quality', 'delivery cost', 'packaging']",1,1,1,1,0,0,0
Wijaya Coffee 50g,best of best products and fast delivery .. Thank you !!,best of best products and fast delivery .. Thank you !!,best of best products and fast delivery  thank you ,"['best', 'best', 'products', 'fast', 'delivery', 'thank']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,"Worth the price and neat packaging, Loved the items","Worth the price and neat packaging, Loved the items",worth the price and neat packaging loved the items,"['worth', 'price', 'neat', 'packaging', 'loved', 'items']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.,the products were well packed and got a good discount these nescafe 50g boxes normally last more days than the bottles,"['products', 'well', 'packed', 'got', 'good', 'discount', 'nescafe', '50g', 'boxes', 'normally', 'last', 'days', 'bottles']","['quality', 'packaging']",0,1,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.,the products were well packed and was in good quality the shipping was done within 2 days for kandy so appreciate the fast delivery,"['products', 'well', 'packed', 'good', 'quality', 'shipping', 'done', 'within', '2', 'days', 'kandy', 'appreciate', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! ,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! ,excellent taste which is the same from nescafe jar well packed expire dates are a way ahead so good o stock up even bought at a discounted price happy purchase  ,"['excellent', 'taste', 'nescafe', 'jar', 'well', 'packed', 'expire', 'dates', 'way', 'ahead', 'good', 'stock', 'even', 'bought', 'discounted', 'price', 'happy', 'purchase']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,"Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. ","Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. ",marked price is rs55000 but they are selling here for rs 655 even shows giving a discount from rs661 this is a scam and not good for business ethics product wise this is a original one ,"['marked', 'price', 'rs55000', 'selling', 'rs', '655', 'even', 'shows', 'giving', 'discount', 'rs661', 'scam', 'good', 'business', 'ethics', 'product', 'wise', 'original', 'one']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,Very fast delivery 🚚 package in good condition. ,Very fast delivery delivery truck package in good condition. ,very fast delivery delivery truck package in good condition ,"['fast', 'delivery', 'delivery', 'truck', 'package', 'good', 'condition']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. ,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. ,seller didnt pack the products properly came with damaged box selling price was 20 expensive than the maximum retail price printed by the manufacturer ,"['seller', 'didnt', 'pack', 'products', 'properly', 'came', 'damaged', 'box', 'selling', 'price', '20', 'expensive', 'maximum', 'retail', 'price', 'printed', 'manufacturer']","['price', 'packaging', 'customer service']",1,0,0,1,0,0,1
NESCAFE Classic Instant Coffee 50g Bag in Box,"fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)","fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)",fast delivery  expiration on next year but cardboard boxes are damagedbelieve this is a ship ping issue,"['fast', 'delivery', 'expiration', 'next', 'year', 'cardboard', 'boxes', 'damagedbelieve', 'ship', 'ping', 'issue']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. ,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. ,was delivered the next day good packaging product was good as well ordere through daraz mart ,"['delivered', 'next', 'day', 'good', 'packaging', 'product', 'good', 'well', 'ordere', 'daraz', 'mart']","['quality', 'packaging']",0,1,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,items has been damaged. not properly packed the item.,items has been damaged. not properly packed the item.,items has been damaged not properly packed the item,"['items', 'damaged', 'properly', 'packed', 'item']",['packaging'],0,0,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,classic original taste thanks for the sachet type nescafe product will order again,classic original taste thanks for the sachet type nescafe product will order again,classic original taste thanks for the sachet type nescafe product will order again,"['classic', 'original', 'taste', 'thanks', 'sachet', 'type', 'nescafe', 'product', 'order']",['packaging'],0,0,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,MRP 510 charged 655 ,MRP 510 charged 655 ,mrp 510 charged 655 ,"['mrp', '510', 'charged', '655']",['packaging'],0,0,0,1,0,0,0
NESCAFE Classic Instant Coffee 50g Bag in Box,"Genuine products can prepare without a Nescafe machine. well packed, Thanks. ","Genuine products can prepare without a Nescafe machine. well packed, Thanks. ",genuine products can prepare without a nescafe machine well packed thanks ,"['genuine', 'products', 'prepare', 'without', 'nescafe', 'machine', 'well', 'packed', 'thanks']",['packaging'],0,0,0,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Good condition. Well packed. Expiry 5 months ahead. Recommend,Good condition. Well packed. Expiry 5 months ahead. Recommend,good condition well packed expiry 5 months ahead recommend,"['good', 'condition', 'well', 'packed', 'expiry', '5', 'months', 'ahead', 'recommend']","['quality', 'packaging']",0,1,0,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),"This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!","This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!",this is the only brand of coffee i drink and have been purchasing this coffee from this seller for sometime thank you seller for always sending me my order on time,"['brand', 'coffee', 'drink', 'purchasing', 'coffee', 'seller', 'sometime', 'thank', 'seller', 'always', 'sending', 'order', 'time']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
Bru Instant Coffee Sachet 2.2g (Pack of 5),Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.,Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.,great coffee it tastes amazing very quick delivery and was packed really well thank you so much,"['great', 'coffee', 'tastes', 'amazing', 'quick', 'delivery', 'packed', 'really', 'well', 'thank', 'much']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Its superb coffee ....real coffee.... thanks daraz for u fast delivery....,Its superb coffee ....real coffee.... thanks daraz for u fast delivery....,its superb coffee real coffee thanks daraz for u fast delivery,"['superb', 'coffee', 'real', 'coffee', 'thanks', 'daraz', 'u', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),"Great product , received as expected , Fast delivery","Great product , received as expected , Fast delivery",great product  received as expected  fast delivery,"['great', 'product', 'received', 'expected', 'fast', 'delivery']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Quality product. Excellent customer service. Thank you 😊 ,Quality product. Excellent customer service. Thank you smiling face with smiling eyes ,quality product excellent customer service thank you smiling face with smiling eyes ,"['quality', 'product', 'excellent', 'customer', 'service', 'thank', 'smiling', 'face', 'smiling', 'eyes']","['quality', 'packaging']",0,1,0,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.,As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.,as shown received the same exp in october 2022 so there is time to use it well packed and fast shipping,"['shown', 'received', 'exp', 'october', '2022', 'time', 'use', 'well', 'packed', 'fast', 'shipping']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Good but delivery 7 days ,Good but delivery 7 days ,good but delivery 7 days ,"['good', 'delivery', '7', 'days']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Good product with discount thanks to seller thanks to daraz ,Good product with discount thanks to seller thanks to daraz ,good product with discount thanks to seller thanks to daraz ,"['good', 'product', 'discount', 'thanks', 'seller', 'thanks', 'daraz']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
Bru Instant Coffee Sachet 2.2g (Pack of 5),very nice aroma!! worth the price!,very nice aroma!! worth the price!,very nice aroma worth the price,"['nice', 'aroma', 'worth', 'price']","['price', 'packaging']",1,0,0,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Quality Product & Best Service,Quality Product & Best Service,quality product  best service,"['quality', 'product', 'best', 'service']","['quality', 'packaging']",0,1,0,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),Delivered on time I am very happy with the service and the product 😀,Delivered on time I am very happy with the service and the product grinning face,delivered on time i am very happy with the service and the product grinning face,"['delivered', 'time', 'happy', 'service', 'product', 'grinning', 'face']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Bru Instant Coffee Sachet 2.2g (Pack of 5),o my favorite coffee brand now🤗🤗🤗❤️❤️❤️👍👍👍👍,o my favorite coffee brand nowhugging facehugging facehugging facered heartred heartred heartthumbs upthumbs upthumbs upthumbs up,o my favorite coffee brand nowhugging facehugging facehugging facered heartred heartred heartthumbs upthumbs upthumbs upthumbs up,"['favorite', 'coffee', 'brand', 'nowhugging', 'facehugging', 'facehugging', 'facered', 'heartred', 'heartred', 'heartthumbs', 'upthumbs', 'upthumbs', 'upthumbs']",['packaging'],0,0,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Item received in good condition on time. The product is fresh and well packed.,Item received in good condition on time. The product is fresh and well packed.,item received in good condition on time the product is fresh and well packed,"['item', 'received', 'good', 'condition', 'time', 'product', 'fresh', 'well', 'packed']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Good 👍🏻 very fresh ❤️,Good thumbs up very fresh red heart,good thumbs up very fresh red heart,"['good', 'thumbs', 'fresh', 'red', 'heart']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),"I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)","I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)",i bought a bunch of products from them the packaging was meticulously done and i was really impressed about that although delivery was a little disappointing i believe there was nothing that could be done from sellers side to expedite the process and im ought to give props to them for regularly checking with me whether i got the package and the quality of goods delivery time  1 week,"['bought', 'bunch', 'products', 'packaging', 'meticulously', 'done', 'really', 'impressed', 'although', 'delivery', 'little', 'disappointing', 'believe', 'nothing', 'could', 'done', 'sellers', 'side', 'expedite', 'process', 'im', 'ought', 'give', 'props', 'regularly', 'checking', 'whether', 'got', 'package', 'quality', 'goods', 'delivery', 'time', '1', 'week']","['quality', 'delivery cost', 'packaging', 'customer service']",0,1,1,1,0,0,1
Nuts & Co Californian Almonds Nuts 200G (Premium),highly recommended,highly recommended,highly recommended,"['highly', 'recommended']",['packaging'],0,0,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),The packing of the goods is exceptional. Delivered on time and the quality of the product met my expectations.,The packing of the goods is exceptional. Delivered on time and the quality of the product met my expectations.,the packing of the goods is exceptional delivered on time and the quality of the product met my expectations,"['packing', 'goods', 'exceptional', 'delivered', 'time', 'quality', 'product', 'met', 'expectations']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),😋the quality was good 👍 and I bought three packets after tasting once,face savoring foodthe quality was good thumbs up and I bought three packets after tasting once,face savoring foodthe quality was good thumbs up and i bought three packets after tasting once,"['face', 'savoring', 'foodthe', 'quality', 'good', 'thumbs', 'bought', 'three', 'packets', 'tasting']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),"The almonds were good, but I’ve had fresher almonds than this.","The almonds were good, but I’ve had fresher almonds than this.",the almonds were good but ive had fresher almonds than this,"['almonds', 'good', 'ive', 'fresher', 'almonds']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Top quality and dress stuff as always. Highly recommended.,Top quality and dress stuff as always. Highly recommended.,top quality and dress stuff as always highly recommended,"['top', 'quality', 'dress', 'stuff', 'always', 'highly', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Almonds are fresh. Good quality product. Good packaging.,Almonds are fresh. Good quality product. Good packaging.,almonds are fresh good quality product good packaging,"['almonds', 'fresh', 'good', 'quality', 'product', 'good', 'packaging']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Delivered on time. Well packed. Love this.,Delivered on time. Well packed. Love this.,delivered on time well packed love this,"['delivered', 'time', 'well', 'packed', 'love']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Next day delivery and quality product,Next day delivery and quality product,next day delivery and quality product,"['next', 'day', 'delivery', 'quality', 'product']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),Good quality product as usual ,Good quality product as usual ,good quality product as usual ,"['good', 'quality', 'product', 'usual']","['quality', 'packaging']",0,1,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),nuts are not crunchy.,nuts are not crunchy.,nuts are not crunchy,"['nuts', 'crunchy']",['packaging'],0,0,0,1,0,0,0
Nuts & Co Californian Almonds Nuts 200G (Premium),tasty... Good quality...,tasty... Good quality...,tasty good quality,"['tasty', 'good', 'quality']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Received in good condition . recommend the seller . ,Received in good condition . recommend the seller . ,received in good condition  recommend the seller  ,"['received', 'good', 'condition', 'recommend', 'seller']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Good quality Nuts Highly Recommended!,Good quality Nuts Highly Recommended!,good quality nuts highly recommended,"['good', 'quality', 'nuts', 'highly', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g","Good product, well packed, fast delivery highly recommended ","Good product, well packed, fast delivery highly recommended ",good product well packed fast delivery highly recommended ,"['good', 'product', 'well', 'packed', 'fast', 'delivery', 'highly', 'recommended']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g","The almonds were good, but I’ve had fresher almonds than this. ","The almonds were good, but I’ve had fresher almonds than this. ",the almonds were good but ive had fresher almonds than this ,"['almonds', 'good', 'ive', 'fresher', 'almonds']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",good quality nuts. satisfied with purchase thank you.,good quality nuts. satisfied with purchase thank you.,good quality nuts satisfied with purchase thank you,"['good', 'quality', 'nuts', 'satisfied', 'purchase', 'thank']","['quality', 'packaging']",0,1,0,1,0,0,0
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g","There was a strand of hair, but I got a refund.","There was a strand of hair, but I got a refund.",there was a strand of hair but i got a refund,"['strand', 'hair', 'got', 'refund']",['packaging'],0,0,0,1,0,0,0
